customer_tweet_id,customer_author_id,brand_tweet_id,current_customer_message,conversation_context,historical_brand_response,candidate_intent,candidate_action,escalation_signals,context_turn_count,ambiguity_score,gold_intent,gold_action,gold_handling,gold_reason,gold_evidence_sufficient
2759690,772192,2759692,@AmazonHelp $11 item that I ordered on Friday and paid $8 one-day shipping for. Was hoping to get it on Saturday before I left town. It hasn’t shipped yet so I wanted to cancel the order or refund the shipping. Agent was indignant and insisted I was wrong. I hope he was happy being right.,"Customer: @115821 @AmazonHelp I’ve been a customer for 15 years and spent tens of thousands of dollars but due to a terrible experience with customer service tonight, I’m thinking of canceling my Prime membership and using other services. Train your agents better. #deleteamazon https://t.co/zGCrNRlLq0
AmazonHelp: @772192 I'm sorry Doug that your experience was less than stellar! Without providing personal details, do you mind sharing with me what prompted the call? ^SY
Customer: @AmazonHelp $11 item that I ordered on Friday and paid $8 one-day shipping for. Was hoping to get it on Saturday before I left town. It hasn’t shipped yet so I wanted to cancel the order or refund the shipping. Agent was indignant and insisted I was wrong. I hope he was happy being right.","@772192 I completely understand your frustration! Be sure to submit the survey that was sent after your spoke with us so that we can make sure there is improvement. If you would still like to cancel your order, you can do so here: https://t.co/maqfAoZYxX ^TN",shipping,information,explicit_human_request|high_frustration,3,3,,,,,
557019,250062,557021,@AmazonHelp Yes I can log into my account now that I have changed the password. But the online rep I already dealt with was useless,"Customer: @AmazonHelp 0...other than the promise of a callback within 24 - 48 hours
AmazonHelp: @250062 We can't access your account details over Twitter. To confirm, are you able to log into your Amazon account? If you cannot, we'll need to have an Account Specialist follow up with you within that time frame by e-mail. ^MG
Customer: @AmazonHelp Yes I can log into my account now that I have changed the password. But the online rep I already dealt with was useless",@250062 I'm sorry for the poor experience. That's not the type of service that we aim to provide. You can submit you feedback on the follow-up e-mail you received after the contact. ^FJ,account,information,explicit_human_request|high_frustration,3,3,,,,,
622492,267748,622491,"@116316 Habe anscheinend über meinen Account etwas verkauft, wovon ich nichts weiß. In meinen Account komme ich auch nicht mehr rein. Amazon darüber informiert: Seit vier Tagen keine Reaktion. 🤔😬","Customer: @116316 Habe anscheinend über meinen Account etwas verkauft, wovon ich nichts weiß. In meinen Account komme ich auch nicht mehr rein. Amazon darüber informiert: Seit vier Tagen keine Reaktion. 🤔😬",@267748 Hast du dich hierzu über unser Kontaktformular gemeldet? Du kannst unsere Kollegen auch telefonisch darüber erreichen. ^SK,account,other,,1,1,,,,,
86038,134787,86040,"@AmazonHelp All of the items were in stock. If they aren't available to ship immediately, then maybe they shouldn't be offered on Prime.","Customer: @AmazonHelp All of the above. If things are not going to arrive by the guaranteed delivery date, then maybe it shouldn't be ""guaranteed"".
AmazonHelp: @134787 I'm so sorry about your experience! If the item you're ordering is out of stock or unavailable to ship immediately, you may not receive the item in two business days, you can learn about how our shipping dates are calculated here: https://t.co/cTYxqKRg4i
Customer: @AmazonHelp All of the items were in stock. If they aren't available to ship immediately, then maybe they shouldn't be offered on Prime.",@134787 What was the estimated delivery date provided to you in your order confirmation email?^PJ,shipping,other,,3,1,,,,,
1319036,146700,1319037,@AmazonHelp Not rcvd any email,"Customer: @AmazonHelp Please reactive my account
AmazonHelp: @146700 Kindly reply to the e-mail sent to your registered id on Amazon, from our specialty team. (1/2) ^CB
Customer: @AmazonHelp Not rcvd any email",@146700 Could you confirm sharing your details here: https://t.co/GIJyeYqKE0? ^MJ,account,other,,3,2,,,,,
1391556,443644,1391558,@AmazonHelp We don't have a printer to print the label,"Customer: @AmazonHelp hi, I ordered something I needed by Monday and the wrong item has been delivered today please help
AmazonHelp: @443644 Oh no! I'm sorry you received the wrong item! Let's look into return/replacement options here: https://t.co/EON0l7HELD ^ZW
Customer: @AmazonHelp We don't have a printer to print the label",@443644 Got it! Reach out to us via phone/chat here: https://t.co/JzP7hlRCV9 and we can provide further assistance. ^TK,refund,phone_chat,,3,1,,,,,
27877,122101,27876,@AmazonHelp I purchased redmi4 few function of phone not working and camera quality not good. Hence don't want to replace this with same product.,"Customer: @115850 worst return policy I have ever seen in any online shopping website.
AmazonHelp: @122101 Could you please elaborate the issue so that we can assist you. ^SU(2/2)
Customer: @AmazonHelp I purchased redmi4 few function of phone not working and camera quality not good. Hence don't want to replace this with same product.","@122101 here: https://t.co/2t6DQoUmNZ, we'll help look into it. 2/2 ^AP",refund,investigation,explicit_human_request|high_frustration,3,3,,,,,
2867108,796278,2867106,@AmazonHelp I have been on the phone with customer service twice. I was unable to get the item for the lightning deal price I paid,"Customer: I don't understand how amazon could lose my package so horribly. now i'm just angry eating ferrero rocher chocolates
AmazonHelp: @796278 I apologize for your missing package! Have you had a chance to reach out to us via phone or chat? If so what options where you provided?
Customer: @AmazonHelp I have been on the phone with customer service twice. I was unable to get the item for the lightning deal price I paid","@796278 I'm sorry the item is unavailable for the same price as when you placed the order. Did we offer to refund the order, or provide any other options? ^JN",complaint,refund_replacement,explicit_human_request|missing_delivery|high_frustration,3,1,,,,,
1240455,410949,1240453,"@AmazonHelp Just sent me an email to change my password. Same as previous two times. I needed help as to why it was happening, none was given. The operator was fine btw, she was just being advised from someone else, and being advised badly.","Customer: @AmazonHelp terrible customer service from amazon. Third time in a week I’ve suffered a breach of account, no one is helping prevent it from happening again and just fobbing me off. Very unhappy with the level of assistance being given.
AmazonHelp: @410949 I'm so sorry for the experiences you've had! When you contacted us, what was advised? ^MH
Customer: @AmazonHelp Just sent me an email to change my password. Same as previous two times. I needed help as to why it was happening, none was given. The operator was fine btw, she was just being advised from someone else, and being advised badly.",@410949 We'd like to take a look at this for you. Please leave us your details here: https://t.co/C79RZlsJRm ^MH,account,other,high_frustration,3,3,,,,,
2652296,748021,2652295,@AmazonHelp Unable to contact customer care service. I am having problem with my earphone I ordered from amazon. Order # :403-8899775-2284335 Product is under warranty.,Customer: @AmazonHelp Unable to contact customer care service. I am having problem with my earphone I ordered from amazon. Order # :403-8899775-2284335 Product is under warranty.,"@748021 Sorry to know about the issues with the item. Kindly connect with our team here: https://t.co/vlvfJr4nN9 . Also, please don't provide your order details, as we consider them to be personal information. Our page is visible to the public. ^GK",order,privacy_restriction,explicit_human_request,1,1,,,,,
2906561,419933,2906563,@AmazonHelp No. It just won’t let me install apps. There’s only a few available,"Customer: @AmazonHelp Still not working. Any ideas?
AmazonHelp: @419933 Do you have a strong Wi-fi connection? You can view troubleshooting steps here: https://t.co/OEYFNYhDsO. Are you receiving any additional error messages? ^KP
Customer: @AmazonHelp No. It just won’t let me install apps. There’s only a few available",@419933 Sorry for the continued trouble. We would love to trouble shoot further with you in real time. Please contact us via phone or chat here: https://t.co/hApLpMlfHN ^LM,product,phone_chat,failed_support,3,3,,,,,
424284,182766,424285,@AmazonHelp this the replacement product I got..Damaged Philips induction cooktop !! I want complete refund !! Order ID 408-3502778-1148354 https://t.co/jgaDdQ7Cp6,Customer: @AmazonHelp this the replacement product I got..Damaged Philips induction cooktop !! I want complete refund !! Order ID 408-3502778-1148354 https://t.co/jgaDdQ7Cp6,@182766 I'm sorry that you've received a damaged product. I’d like to help you with this. ^SU (1/3),refund,other,,1,2,,,,,
1626038,497930,1626040,@AmazonHelp I got Rs. 350 in my amazon pay. I called your executive and she confirmed that i got the cashback.,"Customer: @115850 Your executives are misguided their customers. Poor service with false commitments
AmazonHelp: @497930 That's quite a comment! Could you elaborate the issue, so that we can assist you accordingly. ^PJ
Customer: @AmazonHelp I got Rs. 350 in my amazon pay. I called your executive and she confirmed that i got the cashback.",@497930 here: https://t.co/AT1siHTFqT do keep us posted in case of any further concerns. (2/2) ^KA,information,other,,3,3,,,,,
2853581,793285,2853583,@AmazonHelp Done,"Customer: This is how @115821 delivered my package today. No ring on the doorbell. Package just thrown onto my porch. @AmazonHelp #DeliveryDriver https://t.co/OwYUmhrudS
AmazonHelp: @793285 Oh no! Please fill in some details here: https://t.co/0fi12QKL4F so we can look into this with you and get this escalated! ^MT
Customer: @AmazonHelp Done",@793285 Thank you! I can confirm we have received your information. A specialist will be looking into this further. ^HM,delivery,information,,3,3,,,,,
256660,177038,256662,@AmazonHelp I will Thanks for responding,"Customer: Hey @115850 do you give sponsorships to college fests?
AmazonHelp: @177038 We'd like to know more about this, Sukhwinder. Please share your details here: https://t.co/GIJyeYqKE0. ^HD
Customer: @AmazonHelp I will Thanks for responding",@177038 Thanks. We'll get back with an update the soon we receive your details. ^YP,shipping,acknowledgement,,3,2,,,,,
145836,149074,145835,@AmazonHelp merci de votre réponse. Amazon Logistics. N° de suivi : C10052375683.,"Customer: bonjour @AmazonHelp . voici ce que J'ai trouvé dans ma boite aux lettres. Plus de carton et cela a été trouvé tel quel... pas sérieux. C'est pour économiser sur le carton ? https://t.co/VJP7i6pyly
AmazonHelp: @149074 Bonjour, Vous m'en voyez vraiment navrée, j'espère que l'article est intact. Quel est le transporteur en charge de la livraison de votre colis ? ^ASZ
Customer: @AmazonHelp merci de votre réponse. Amazon Logistics. N° de suivi : C10052375683.","@149074 Bonjour, je suis sincèrement navrée d'apprendre cela. Afin que l’on puisse vérifier votre dossier et alerter le département en charge, merci de remplir ce formulaire via un PC s'il vous plaît : https://t.co/HtUowg2UGX ^SA",payment,other,,3,1,,,,,
2205309,644808,2205308,@115821 someone seems to have hacked my account and is leaving reviews for tons of products that I never wrote. Please help!,Customer: @115821 someone seems to have hacked my account and is leaving reviews for tons of products that I never wrote. Please help!,"@644808 Oh no! That is terrible news, Rich! We'd love to help. We can't access your account via Twitter, so give us a call or chat through the following link and we'll get you sorted quickly! https://t.co/hApLpMlfHN ^JD",account,privacy_restriction,,1,2,,,,,
525583,241591,525582,@AmazonHelp It was expected November 30th. The arrival scan was 7:44 PM November 30th. It has been there since then. Every time I contact customer support I am told to wait and to understand the situation with no offer to remedy it. I initiated the order on November 27th with Prime 2 day.,"Customer: @AmazonHelp I have an order with the expected delivery date of Thursday, November 30th. It did not come. I have contacted live chat and they told me that it would come Friday, December 1st. It did not come as well. Now I'm being told to wait until December 2nd? Not helpful.
AmazonHelp: @241591 I'm sorry you haven't received your order. That's not the type of service that we aim to provide. What's the current order status? You can check that info here: https://t.co/Y5jpI9ys9c ^FJ
Customer: @AmazonHelp It was expected November 30th. The arrival scan was 7:44 PM November 30th. It has been there since then. Every time I contact customer support I am told to wait and to understand the situation with no offer to remedy it. I initiated the order on November 27th with Prime 2 day.",@241591 I completely understand your frustration! Please let us know if it doesn't arrive on December 2 by 8 PM and we will have more options then. ^TN,delivery,acknowledgement,explicit_human_request|failed_support|missing_delivery,3,3,,,,,
2783214,777178,2783211,@115850,Customer: @115850,"@777178 I'm sorry but we were unable to apprehend you. Could you please elaborate your concern? So that, we can assist you. ^GD",information,other,,1,2,,,,,
937995,342342,937996,@AmazonHelp yes on the flex app... asks for my details then get the error... tried everything... the email help im getting is useless..,"Customer: @AmazonHelp when trying to add details on amazon flex i get code AM-02....
AmazonHelp: @342342 Are you receiving this error on the Flex mobile app? Have you tried clearing the cache/cookies on the app or a Force Stop?^FR
Customer: @AmazonHelp yes on the flex app... asks for my details then get the error... tried everything... the email help im getting is useless..","@342342 Our team would like to make sure this is escalated for you, please send us your details here: https://t.co/znxY6Y1pvm ^JR",product,other,failed_support|high_frustration,3,3,,,,,
1043631,366795,1043632,@AmazonHelp @366794 That’s not on!! Sort it out for her don’t leave it 48 hours,"Customer: @AmazonHelp Yes I've been on the phone for 30 mins for someone to say they will contact me in 48 hours so the hacker can buy what they want now 🙂👍🏽
AmazonHelp: @366794 Did they say they would forward it to an account specialist? ^PK
Customer: @AmazonHelp @366794 That’s not on!! Sort it out for her don’t leave it 48 hours",@366795 Accounts Specialist investigation can take up to 48 hours and they will reach out to you by email for any info they require.^RS,account,other,explicit_human_request|high_frustration,3,3,,,,,
2279704,122423,2279703,@115821 @AmazonHelp I can't cancel my order for these earphones. #batman https://t.co/HlZZeUtt3b,Customer: @115821 @AmazonHelp I can't cancel my order for these earphones. #batman https://t.co/HlZZeUtt3b,"@122423 Thanks for reaching out, Joy! If you're unable to cancel your order, it's possible it could be shipping out soon. For more info, please refer here: https://t.co/GLAMX5VIRZ ^FD",cancellation,acknowledgement,explicit_human_request,1,0,,,,,
108259,140028,108258,@AmazonHelp Yes you have,"Customer: @AmazonHelp I ordered a product on Sunday evening with one day delivery from amazon prime and it’s still not arrived, can you help?
AmazonHelp: @140028 We'd love to help! Have we missed the delivery date provided in your confirmation e-mail? ^ML
Customer: @AmazonHelp Yes you have","@140028 To best assist you Matthew, will you confirm the tracking details listed here: https://t.co/aaDyEz1VgE? ^CS",delivery,other,,3,5,,,,,
108200,140017,108202,@AmazonHelp I already called u guys and explained the issue but u guys told me that u guys are not reliable for your application glitches,"Customer: Amazon- worst experience. Ordered phone got different one. Left with credit card bill and a phone- notmy choice. @115850 @115821 helpless
AmazonHelp: @140017 Sorry to know you've received a different product, Falguni. Please reach us from here: https://t.co/rS49hgaADF we'll check your details and assist you further. ^SV
Customer: @AmazonHelp I already called u guys and explained the issue but u guys told me that u guys are not reliable for your application glitches",@140017 I'm sorry to know about your experience. Please share your details here: https://t.co/GIJyeYqKE0 I'll reach out to you with further assistance. ^SV,payment,other,explicit_human_request|high_frustration,3,3,,,,,
592175,260142,592174,@115821 Just had the worst customer experience I've ever had on the phone with your customer service department for what should be a simple thing. They did not help me at all.,Customer: @115821 Just had the worst customer experience I've ever had on the phone with your customer service department for what should be a simple thing. They did not help me at all.,@260142 Oh no! I'm sorry to hear that. Can we assist in any way? ^DY,complaint,other,explicit_human_request|failed_support|high_frustration,1,1,,,,,
1664834,182535,1664836,@AmazonHelp I asked to cancel Order 403-4701548-3785169 on 3/11/2017 @ 2:56PM ...But has not been cancelled yet..Look into the matter,Customer: @AmazonHelp I asked to cancel Order 403-4701548-3785169 on 3/11/2017 @ 2:56PM ...But has not been cancelled yet..Look into the matter,@182535 I understand you would like to cancel your order. Please call our support team (1/3)^SF,cancellation,other,,1,0,,,,,
1298929,423574,1298927,@AmazonHelp amazon music not working . Already tried uninstalling it and reinstalling and it made no difference https://t.co/864aybywsB,Customer: @AmazonHelp amazon music not working . Already tried uninstalling it and reinstalling and it made no difference https://t.co/864aybywsB,"@423574 Oh no! I'm sorry to see this, Carl! Just to confirm, what device are you using to listed on? ^HC",product,other,failed_support,1,2,,,,,
1513576,265624,1513575,"WHO THE EFF ORDERED $18,000 ON 1095 DOG COSTUMES ON MY @115821 ACCOUNT!? ARE YOU KIDDING ME. FIX ITTTT!! https://t.co/gRJp97hAIa","Customer: WHO THE EFF ORDERED $18,000 ON 1095 DOG COSTUMES ON MY @115821 ACCOUNT!? ARE YOU KIDDING ME. FIX ITTTT!! https://t.co/gRJp97hAIa",@265624 I'm so sorry for the unauthorized purchase on your account! Please reach us by phone or chat here: https://t.co/EKXRLsnxJu ^JN,order,phone_chat,,1,0,,,,,
2776335,775752,2776334,@AmazonHelp I've had to phone twice to get what I needed after been told from an outside source. I want to lodge a complaint. I've been left with no money because of a mistake Amazon have made,"Customer: @AmazonHelp I have been double charged and left penniless. The person I spoke to was worse than useless how do I make a formal complaint
AmazonHelp: @775752 Hi Nicola, I am so sorry to hear about your bad experience please use the following link so that someone from our team can help you: https://t.co/JzP7hlA23B ^ HS
Customer: @AmazonHelp I've had to phone twice to get what I needed after been told from an outside source. I want to lodge a complaint. I've been left with no money because of a mistake Amazon have made","@775752 Hey Nicola, I'm sorry to hear about the issues you've had. You can contact us from the previous link provided to make a complaint. ^PJ",payment,information,explicit_human_request|high_frustration,3,3,,,,,
1160650,393064,1160652,"@AmazonHelp If I PM you the title, will you put it in the cart for me?","Customer: 20 minutes later, couldn't download #Kindle version on Amazon App or Kindle App on iPhone nor iPad. WTF @AmazonHelp? Not from sample, either https://t.co/FOR1quoOsf
AmazonHelp: @393064 I'm sorry for the inconvenience! Have you tried to purchase this book by visiting our website through the safari app? ^TK
Customer: @AmazonHelp If I PM you the title, will you put it in the cart for me?",@393064 I'm sorry! Have you tried to purchase that book from the website using Safari? For more info: https://t.co/ZjhiDGxapd ^TK,product,other,explicit_human_request|high_frustration,3,3,,,,,
1955306,580366,1955304,@AmazonHelp Donde puedo ver vuestro chat o teléfono?,"Customer: @AmazonHelp No hay manera d encontrar vuestro chat ni teléfono en la para preguntar una duda sobre envíos que no resolvéis en la web
AmazonHelp: @580366 Hola Jorge, nos comentarías, ¿qué tipo de consulta tienes? ^HC
Customer: @AmazonHelp Donde puedo ver vuestro chat o teléfono?",@580366 Puedes contactar a través de este enlace: https://t.co/OjvUxwnzPe . ^MB,complaint,other,explicit_human_request,3,1,,,,,
1587365,150316,1587362,@AmazonHelp Thankyou so much for the reply! Really appreciate it! The phone exchange offer! With one plus 5 Why did that offer shut down 4 hours ago,"Customer: @115850 I'm planning to buy the one plus 5 but the offer seems to have vanished! And till when is the no cost emi available? Urgent! Need
AmazonHelp: @150316 Could you please confirm which offer you're referring to? ^SQ
Customer: @AmazonHelp Thankyou so much for the reply! Really appreciate it! The phone exchange offer! With one plus 5 Why did that offer shut down 4 hours ago","@150316 The offer is still available, you may check the special offers on the product here: https://t.co/Izuw3pV6Fp. ^SQ",information,information,explicit_human_request,3,3,,,,,
138096,147108,138097,@AmazonHelp No,"Customer: @AmazonHelp The estimated date was today but now it says. ‘ Delivery date pending’
AmazonHelp: @147108 Sorry to hear that, have you received any emails in relation to the order? ^JJ
Customer: @AmazonHelp No",@147108 Make sure to check your junk/spam e-mail as well for an updated confirmation e-mail about your order. Has there been an update on your tracking: https://t.co/Y5jpI9gRhE ^GP,delivery,other,,3,5,,,,,
182541,158928,182540,"@AmazonHelp I keep calling your phone line, but it offers me discounts on credit cards, traveling, internet, cable and other weird things!!!","Customer: @115821 I'm calling your customer service &amp; your customer service line keeps offering me discounts on random things I WANT TO TALK TO SOME1
AmazonHelp: @158928 I'm sorry for the frustration! If you'd like you can reach us by phone or chat here: https://t.co/hApLpMlfHN ^AC
Customer: @AmazonHelp I keep calling your phone line, but it offers me discounts on credit cards, traveling, internet, cable and other weird things!!!",@158928 Try using this link to set up a phone call with us: https://t.co/LMMzFEY4MR ^GL,complaint,other,explicit_human_request,3,3,,,,,
927585,340075,927584,@AmazonHelp As I was supposed to get the delivery for my phone on 18th October and I have still not received and now it is showing it will deliver on 21,"Customer: @115850 Worst service and unprofessional service
AmazonHelp: @340075 Apologies for any trouble. We'd like to help you. Could you please elaborate your concern so we could assist? ^RS
Customer: @AmazonHelp As I was supposed to get the delivery for my phone on 18th October and I have still not received and now it is showing it will deliver on 21",@340075 here:https://t.co/vlvfJr4nN9 &amp; we'll look into it right away. 2/2 ^EM,delivery,investigation,explicit_human_request|missing_delivery|high_frustration,3,3,,,,,
2764433,772575,2764435,@AmazonHelp I just need contact number of the courier facility so that i can go and take if you dont want to deliver.,"Customer: @115850 I requested for an early delivery and also your app is showing the delivery date for today but the item is still not out for delivery.
AmazonHelp: @772575 I understand your concern, Saiyam. Kindly report this to our support team here: https://t.co/vlvfJr4nN9 and we'll get it checked for you. ^SY
Customer: @AmazonHelp I just need contact number of the courier facility so that i can go and take if you dont want to deliver.",@772575 Apologies for the trouble. Please drop your details here: https://t.co/T58zsWourq we'll connect with you on this. ^RB,delivery,other,,3,3,,,,,
61013,122220,61011,@AmazonHelp Ich warte ganze Zeit das Spiel versendet wurden ist es wird langsam knapp Amazon 🙈😢,"Customer: @AmazonHelp Wo ich es vorbestellt habe war das Game für 67.98 Euro und jetzt bezahle ich 62 Euro bekomme aber Rabatt dank Prime 2 Euro?
AmazonHelp: @122220 Das lässt sich über Twitter schwer beantworten - du müsstest aber alle relevanten Informationen per E-Mail erhalten haben. ^MI
Customer: @AmazonHelp Ich warte ganze Zeit das Spiel versendet wurden ist es wird langsam knapp Amazon 🙈😢",@122220 Erscheinungsdatum ist der 3. November - in manchen Bundesländern ist heute Feiertag. ^MI,information,other,,3,1,,,,,
1323942,175582,1323940,@AmazonHelp You have really hopeless Customer Care. Order Cancellation not done deliberately by your Customer Care since 17/10/2017.,Customer: @AmazonHelp You have really hopeless Customer Care. Order Cancellation not done deliberately by your Customer Care since 17/10/2017.,"@175582 My apologies. W/o posting personal info, what did they advise? ^PK",cancellation,privacy_restriction,,1,0,,,,,
2812147,410700,2812146,"@AmazonHelp Look back on your twitter or phone records or emails!! We've been through all of this then you go quiet! You sent me a broke watch then @122232 lost it after they picked it up from me, so sort it out who fault it is and get back to me","Customer: Not happy that @115830 and @122232 have just decided to forget about the fact they've lost my watch and owe me £130!! Get it sorted now!!!
AmazonHelp: @410700 I'm sorry to hear of this. Can I ask if you have reached out to us directly about this? If so can you tell us what was advised without providing any personal information? ^KI
Customer: @AmazonHelp Look back on your twitter or phone records or emails!! We've been through all of this then you go quiet! You sent me a broke watch then @122232 lost it after they picked it up from me, so sort it out who fault it is and get back to me","@410700 We don't have access to your account here, but you can reach us here: https://t.co/JzP7hlRCV9 ^CD",information,phone_chat,explicit_human_request|high_frustration,3,3,,,,,
2622558,740919,2622560,"@AmazonHelp Yes, hence the remark about the cus rep being useless as well. His comment ""It's been marked as undeliverable so he can't reattempt delivery"" angered me. It didn't help that he couldn't get hold of the driver too","Customer: @117795 So, your driver doesn't get within an 8 minute drive of my house and marks my goods undeliverable.... with the baby food in his car. Cheers. Thanks to him, NONE of the drivers that come to my house will ever get a tip now. Your cus rep was as useless.
AmazonHelp: @740919 I'm sorry to hear about the delivery. Just to confirm, have you had a chance to contact us by phone about this? If so, what insight/options were given? ^LI
Customer: @AmazonHelp Yes, hence the remark about the cus rep being useless as well. His comment ""It's been marked as undeliverable so he can't reattempt delivery"" angered me. It didn't help that he couldn't get hold of the driver too",@740919 Thanks for the update. Were we able to provide you with the option of a refund or replacement for your shipment? ^GS,delivery,refund_replacement,explicit_human_request|failed_support|high_frustration,3,3,,,,,
551944,248653,551943,"@115830 - So disappointed. This is the 4th time in a year my prime next day delivery has been delayed. After waiting all day in for a delivery, I get an email at 7:20pm saying it won’t arrive till Monday! Why do I even pay for your service?!","Customer: @115830 - So disappointed. This is the 4th time in a year my prime next day delivery has been delayed. After waiting all day in for a delivery, I get an email at 7:20pm saying it won’t arrive till Monday! Why do I even pay for your service?!",@248653 I'm sorry for the delay! I know how disappointing this can be after waiting at home all day for a delivery. Please keep us posted on the arrival Monday. ^MB,delivery,other,,1,3,,,,,
132345,145861,132346,@AmazonHelp No and no,"Customer: @AmazonHelp Done that - order details don’t specify who the courier is
AmazonHelp: @145861 When in touch were you advised of a time frame to wait? Has there been any update on the tracking today - https://t.co/Jr1kcqQUJY ? ^TP
Customer: @AmazonHelp No and no",@145861 I'm very sorry for the poor experience! I would like one of our Social Media specialists to look into this with you. Please provide the information that is requested here: https://t.co/9KKpqfGmRR so we can get this escalated to the proper team. ^ZW,delivery,investigation,,3,5,,,,,
24537,121290,24539,@AmazonHelp Yes,"Customer: @AmazonHelp It's says to sign up for prime and then takes me to website where I see manage prime Membership page once I login
AmazonHelp: @121290 Are you using the same login credentials of the Amazon Prime account ? ^CB
Customer: @AmazonHelp Yes",@121290 Kindly contact our team here: https://t.co/vlvfJr4nN9 and we'll have this checked. ^GK,account,other,,3,5,,,,,
2758943,772020,2758944,@AmazonHelp It said due to arrive by 8pm tonight,"Customer: @AmazonHelp The rep I’m on the phone with cancelled it. I said no I want it but I want to know when it’s coming. Now she’s attempting to order me a while new one and get that to me by tmrw. This is ridiculous. Amazon logistics was the carrier. 5th time they’ve not delivered to me
AmazonHelp: @772020 Thank you for being a Prime member. I'm sorry to hear that your ordered was canceled prematurely in addition to your carrier issues. What did the tracking information say before the order was canceled, you can confirm here: https://t.co/Y5jpI9gRhE? ^SY
Customer: @AmazonHelp It said due to arrive by 8pm tonight",@772020 Did the tracking info indicate it was out for delivery as well. Did you get a chance to provide your contact details yet? ^SY,delivery,other,explicit_human_request|missing_delivery|high_frustration,3,3,,,,,
2927662,244340,2927661,"@115850 While ordering, Order #408-2146855-4660343 was supposed to be delivered by 30th but it is not shipped yet. Flipkart is prompter without extra charge :-(","Customer: @115850 While ordering, Order #408-2146855-4660343 was supposed to be delivered by 30th but it is not shipped yet. Flipkart is prompter without extra charge :-(",@244340 Sorry to hear about the delivery of the order. Let us look into it. Have you reported it to the support team here: https://t.co/TxK11znixD ^HR,shipping,investigation,,1,3,,,,,
392644,208984,392646,@AmazonHelp Nope not at all https://t.co/lpXuo8PJWv,"Customer: @AmazonHelp Also rang them this afternoon, was told not out of stock and that i needed to cancel orignal order and just reorder and would get it on 11th
AmazonHelp: @208984 If you go to the item's page, does it say Temporarily Out of Stock? ^TR
Customer: @AmazonHelp Nope not at all https://t.co/lpXuo8PJWv","@208984 Thanks for the info, Kelly! We would like to look into this further. Please reach out to us here:https://t.co/wKsYDnp9MV ^AL",cancellation,acknowledgement,,3,2,,,,,
2291040,665450,2291039,@115850 See how they are playing foot ball games.... Retail to Prime and then prime to retail and then retail to prime.... https://t.co/b7TsazxYlR,"Customer: @115850 Worst ever chat and worst ever prime video service. They dont knw, how to understand the customer issues. Thy ll copy paste replies and prime membership sucks, if u move out ur home country. Prime team will not know, what the issue too, thy ll play games
Customer: @115850 See how they are playing foot ball games.... Retail to Prime and then prime to retail and then retail to prime.... https://t.co/b7TsazxYlR",@665450 I'm sorry about the situation. Kindly share your details here: https://t.co/GIJyeYqKE0 and I'll look into this. ^SG,product,investigation,explicit_human_request|high_frustration,2,1,,,,,
285101,183921,285102,@AmazonHelp okay I will thx,"Customer: @AmazonHelp yes but when I press on it it dont do anything and just make me able to create a new account
AmazonHelp: @183921 Then please email us at: __email__ ^SA
Customer: @AmazonHelp okay I will thx",@183921 You welcome.^FT,account,other,,3,4,,,,,
127405,144608,127406,@AmazonHelp It works now!,"Customer: @AmazonHelp It's definitely the app that's the issue because clicking on the link you gave me opens it up in the Twitter in-app browser on mobile and that allows me to successfully login. It's specifically the app that won't let me login.
AmazonHelp: @144608 Thank you for the extra information. Reach out to us via the link EA provided, so that we can further troubleshoot. Please keep us posted on the outcome of your conversation, we want to ensure we've addressed your concerns. ^NN
Customer: @AmazonHelp It works now!","@144608 We're very glad to hear that, Steffi! If you need anything else, please let u sknow. We got your back. 😊 ^JD",account,acknowledgement,,3,5,,,,,
1421223,450380,1421230,@AmazonHelp Its already added.,"Customer: @AmazonHelp The mail that i have received is on my amazon account and i can't see any option of reply over there. There is no mail in my maid id
AmazonHelp: @450380 I request you to add an email ID to your Amazon account. You would be able to reply the email. ^BS
Customer: @AmazonHelp Its already added.","@450380 If you've added your email address to your Amazon account, request you to write to us using that email. (1/2) ^MO",account,other,,3,3,,,,,
566576,252840,566577,"@AmazonHelp Already tried by phone (three times by today, including supposedly second level supervisor who provided settlement numbers to potentially assist with uncertain cancellation). Definitely didn’t want to look into it further despite everything comporting with what I’ve provided here","Customer: @AmazonHelp Have been told 3 things: that it “shipped” on order day 11/21 (seller to “carrier”), it hasn’t really shipped (by your reps), and in trying to cancel, refusal is asserted (by email) because “preparing to be shipped.” Site/app gave track # on 11/21, but says same thing since then.
AmazonHelp: @252840 We'd like to look into this further with you, but unfortunately we're unable to access your account via Twitter. Please reach us by phone/chat here: https://t.co/hApLpMlfHN ^HS
Customer: @AmazonHelp Already tried by phone (three times by today, including supposedly second level supervisor who provided settlement numbers to potentially assist with uncertain cancellation). Definitely didn’t want to look into it further despite everything comporting with what I’ve provided here","@252840 I understand your frustration! To clarify, is this order coming from Amazon or from a third-party seller: https://t.co/PCtircFm5C? ^SJ",shipping,other,explicit_human_request|failed_support,3,3,,,,,
