customer_tweet_id,brand_tweet_id,customer_author_id,customer_text,brand_response,customer_created_at,brand_created_at,customer_response_tweet_id,brand_in_response_to,silver_intent
1737122,1737121,524402,"Ciao @120540 oltre la Fire TV Stick | Basic Edition è prevista anche l'uscita a breve della versione 4k?

Grazie!",@524402 Al momento non abbiamo aggiornamenti in merito. Verifica il nostro sito di tanto in tanto per scoprire tutte le novità! ^VE,Tue Nov 07 09:33:46 +0000 2017,Tue Nov 07 09:46:29 +0000 2017,1737121,1737122,product_device_issue
1737583,1737581,524522,@AmazonHelp Order placed yesterday on next day delivery still not showing as dispatched? Can you help?,@524522 Sorry to hear that. What delivery date were you given at checkout? ^RS,Tue Nov 07 09:43:36 +0000 2017,Tue Nov 07 10:14:01 +0000 2017,1737581,1737583,shipping_delivery_options
1737582,1737584,524522,@AmazonHelp Not to worry now. Have spoken to Ryia on your online chat and she has resolved the issue! Excellent customer service from her!,@524522 Glad to hear of your experience. ^MC,Tue Nov 07 10:16:21 +0000 2017,Tue Nov 07 10:44:00 +0000 2017,1737584,1737582,customer_service_complaint
1737589,1737588,520846,@AmazonHelp we have a mail no reply for Amazon.in,@520846 You must have received an email from our account speciality team here: https://t.co/VzfDYEQkbu Kindly check. ^SY,Tue Nov 07 09:58:33 +0000 2017,Tue Nov 07 10:11:27 +0000 2017,1737588,1737589,customer_service_complaint
1737608,1737606,524526,".@AmazonHelp wozu prime premiumversand, wenn ich länger als 3 tage warten muss? richtig minus #verspätung",@524526 Oje. Welches Lieferdatum wird dir denn in der Bestell- bzw. Versandbestätigung angezeigt? Lieben Gruß ^SM,Tue Nov 07 10:00:16 +0000 2017,Tue Nov 07 10:07:27 +0000 2017,1737606,1737608,payment_billing
1737607,1737609,524526,"@AmazonHelp Ursprünglich heute, jetzt aber 7-9 das ist STANDARDversand und kein PREMIUMversand.",@524526 darum lass das bitte vom Support prüfen: https://t.co/ohyvGrpvrY Danke ^SM 2/2,Tue Nov 07 10:34:07 +0000 2017,Tue Nov 07 10:41:28 +0000 2017,"1737609,1737610,1737611",1737607,payment_billing
1737607,1737610,524526,"@AmazonHelp Ursprünglich heute, jetzt aber 7-9 das ist STANDARDversand und kein PREMIUMversand.","@524526 In der Bestell-/Versandbestätigung E-Mail ändert sich das Datum nicht #fyi :-) Du hast aber Recht, 1/2",Tue Nov 07 10:34:07 +0000 2017,Tue Nov 07 10:41:00 +0000 2017,"1737609,1737610,1737611",1737607,payment_billing
1737607,1737611,524526,"@AmazonHelp Ursprünglich heute, jetzt aber 7-9 das ist STANDARDversand und kein PREMIUMversand.",@524526 Konnten dir meine Kollegen weiterhelfen? ^TG,Tue Nov 07 10:34:07 +0000 2017,Wed Nov 08 10:43:29 +0000 2017,"1737609,1737610,1737611",1737607,payment_billing
1737619,1737617,201488,@AmazonHelp Shared my details via DM.,@201488 We have responded to your query over DM. Kindly check. ^SY,Tue Nov 07 09:45:27 +0000 2017,Tue Nov 07 10:05:00 +0000 2017,1737617,1737619,order_status_tracking
1737624,1737623,524527,@AmazonHelp @115821 @AmazonHelp How is it possible for you guys not to be prepared for a pre order item and not deliver on the day you promised too deliver on. Its a disgrace.,"@524527 Hi, sorry to hear that, can you get in touch with us here: https://t.co/JzP7hlA23B we'll look into it further ^AS",Tue Nov 07 09:38:44 +0000 2017,Tue Nov 07 10:04:00 +0000 2017,"1737625,1737623,1737626",1737624,information_general
1737629,1737628,524528,@115850 Haven't received the cash back of Rs.2000/- for my purchase id: 171-5015685-3577969,"@524528 Please don't provide your details, as we consider it to be personal information. Our Twitter page is visible to the public. ^AM",Tue Nov 07 09:47:23 +0000 2017,Tue Nov 07 10:04:00 +0000 2017,"1737628,1737630",1737629,delivery
1737629,1737630,524528,@115850 Haven't received the cash back of Rs.2000/- for my purchase id: 171-5015685-3577969,@524528 Could you please confirm if you're referring to the cashback promotion here: https://t.co/XDC8cTAZpB ? ^AM,Tue Nov 07 09:47:23 +0000 2017,Tue Nov 07 10:03:29 +0000 2017,"1737628,1737630",1737629,delivery
1737636,1737638,524529,@AmazonHelp Nope. Your phone customer service said I'll still get it today but it's highly doubtful.,@524529 Please keep us posted. ^MC,Tue Nov 07 10:03:03 +0000 2017,Tue Nov 07 10:28:46 +0000 2017,1737638,1737636,customer_service_complaint
1737951,1737950,524598,@115850 need help for trouble shooting my echo plus. Kindly contact at 9843253650 or give your helpline number.,@524598 Please don't provide your order details as we consider it personal info. Our twitter page is visible to public.(2/2)^CB,Tue Nov 07 10:20:02 +0000 2017,Tue Nov 07 10:29:37 +0000 2017,"1737950,1737952",1737951,product_device_issue
1737951,1737952,524598,@115850 need help for trouble shooting my echo plus. Kindly contact at 9843253650 or give your helpline number.,@524598 Our support team will be happy to look into this. You can connect with us here: https://t.co/R3EfhzgU8B. (1/2)^CB,Tue Nov 07 10:20:02 +0000 2017,Tue Nov 07 10:28:36 +0000 2017,"1737950,1737952",1737951,product_device_issue
1737954,1737953,524599,"#Using amazon oAuth for alexa skill fails to link the skill. Anything specific to be done for India?
#Tech #Intern… https://t.co/wqBNTinXLu",@524599 I understand your concern. Please contact us here: https://t.co/vlvfJr4nN9 so that we can assist you accordingly. ^PJ,Tue Nov 07 09:54:09 +0000 2017,Tue Nov 07 10:28:10 +0000 2017,1737953,1737954,product_device_issue
1737968,1737967,524602,@115850 i think the graphic processor details mention in this laptop is wrong so please help me out with this i wanna to purchase it. https://t.co/oQiTbeljGf,@524602 for more insight on the product details. I've noted your comments and have forwarded your feedback internally. 3/3 ^PJ,Tue Nov 07 09:54:35 +0000 2017,Tue Nov 07 10:22:25 +0000 2017,"1737967,1737969,1737970",1737968,order_status_tracking
1737968,1737969,524602,@115850 i think the graphic processor details mention in this laptop is wrong so please help me out with this i wanna to purchase it. https://t.co/oQiTbeljGf,@524602 I'm sorry we missed out on updating these details. I request you to refer to the manufacturer's website. 2/3 ^PJ,Tue Nov 07 09:54:35 +0000 2017,Tue Nov 07 10:22:00 +0000 2017,"1737967,1737969,1737970",1737968,order_status_tracking
1737968,1737970,524602,@115850 i think the graphic processor details mention in this laptop is wrong so please help me out with this i wanna to purchase it. https://t.co/oQiTbeljGf,@524602 We try to add as much information about the product as possible on our website. 1/3 ^PJ,Tue Nov 07 09:54:35 +0000 2017,Tue Nov 07 10:22:00 +0000 2017,"1737967,1737969,1737970",1737968,order_status_tracking
1737984,1737983,524607,"@AmazonHelp Reset my password, try signing in it says incorrect password. Reset again same thing. Why????",@524607 Can you try reset the password on a different browser?^CD,Tue Nov 07 09:53:02 +0000 2017,Tue Nov 07 10:20:16 +0000 2017,1737983,1737984,account_access
1727993,1727994,522528,@115830 pre order and get your delivery but not on time no customer service really unhappy.,@522528 Hi David- Without providing personal info can you explain further what has happened? Thanks. ^NV,Tue Nov 07 09:56:05 +0000 2017,Tue Nov 07 10:19:30 +0000 2017,"1727994,1727992",1727993,customer_service_complaint
1737988,1737987,524609,@115850 hi.I need your help in my order.Kindly let me know where can I raise my request.,@524609 I understand you need assistance regarding your order. Kindly contact our support team here:  https://t.co/rS49hgaADF. ^VH,Tue Nov 07 09:59:10 +0000 2017,Tue Nov 07 10:15:52 +0000 2017,1737987,1737988,information_general
1738370,1738369,245533,@119625 is Big Hero 6 available in Prime?,"@245533 It is currently not available. However, we keep adding new content on a regular basis. Please stay tuned. ^AM",Tue Nov 07 10:18:14 +0000 2017,Tue Nov 07 10:44:27 +0000 2017,1738369,1738370,information_general
343753,1738381,524709,"@117086 Estou lendo""O homem do castelo alto"" no meu Kindle, para poder iniciar a série. Prefiro ler antes de assistir, para evitar spoilers 😀",@524709 Como fugir dos spoilers né 😅 Boa leitura! ^VL,Tue Nov 07 10:34:53 +0000 2017,Tue Nov 07 10:40:29 +0000 2017,1738381,343753,product_device_issue
1738386,1738385,524710,@AmazonHelp The site itself says delivered so what is the use of reporting?,@524710 Reporting it to our support team would help us check with the delivery associate and the courier station. ^AP,Tue Nov 07 10:34:21 +0000 2017,Tue Nov 07 10:40:28 +0000 2017,1738385,1738386,information_general
1738388,1738387,524710,@AmazonHelp @115850 the order never arrived but the amazon website shows it as delivered. What the hell? Need it today urgently.,@524710 Sorry about the order discrepancy. Please report it to our support team here: https://t.co/vlvfJr4nN9 &amp; we'll help you. ^BS,Tue Nov 07 10:15:12 +0000 2017,Tue Nov 07 10:31:00 +0000 2017,1738387,1738388,delivery
1738393,1738392,524712,"@115850 
I want to buy a laptop but need Gst invoice ... How to get ?",@524712 Gst invoice is only provided to business account holders. You can find details here: https://t.co/Uhv9UKJYQs. ^CB,Tue Nov 07 10:31:56 +0000 2017,Tue Nov 07 10:36:03 +0000 2017,1738392,1738393,payment_billing
1738402,1738400,524715,My grandma saw my WhatsApp statuses about Amazon Echo and just called me super excited to know what it is :D,@524715 We are excited too! Looks like your grandma is Digital :) ^BS,Tue Nov 07 10:00:25 +0000 2017,Tue Nov 07 10:32:00 +0000 2017,1738400,1738402,product_device_issue
1738404,1738403,510376,"@116928  que fácil es suscribirte a Unlimited Kindle, NO TE DAS NI CUENTA y te cobran 9,99€ todos los meses. ENGAÑO TOTAl",@510376 Lamentamos los inconvenientes. ¿Has verificado la siguiente información https://t.co/VIMv3C6pU4 ? ^VL,Tue Nov 07 10:22:48 +0000 2017,Tue Nov 07 10:31:30 +0000 2017,1738403,1738404,product_device_issue
1738500,1738503,524736,@AmazonHelp I already have and had no reply and needed to know tonight before I decided on what tickets to buy tomorrow,"@524736 Did you reach out by email? If so, please allow 24 hours for a response. Reach out via phone/chat for a quicker response. ^CN",Tue Oct 17 20:00:45 +0000 2017,Tue Oct 17 20:37:00 +0000 2017,1738503,1738500,customer_service_complaint
1738509,1738507,524737,"@115830 prime service is deteriorating. 8 years as prime member &amp; last 1 year had probs with late delivery, returns not picked up on time",@524737 I'm sorry that we've let you down. Is there an order that we can assist you with right now? ^TR,Tue Oct 17 19:55:10 +0000 2017,Tue Oct 17 19:57:35 +0000 2017,1738507,1738509,return_refund_replacement
1738517,1738515,524739,Ordered flexible curlers Fri. Supposed to be here today. Just checked on tracking. Says delayed. What’s the point in prime? #pissed @115821,@524739 Sorry a delay has occurred! I understand how this is inconvenient. Have you been given a new delivery date? Let us know! ^KJ,Tue Oct 17 19:51:57 +0000 2017,Tue Oct 17 19:54:37 +0000 2017,1738515,1738517,order_status_tracking
1738561,1738560,327440,@115850 I will sue you in the court .. what a disgusting and unprofessional behaviour,@327440 We've responded to your query here: https://t.co/vTHtHPFQFx. ^HA,Tue Oct 17 19:41:49 +0000 2017,Tue Oct 17 19:51:37 +0000 2017,1738560,1738561,customer_service_complaint
873734,873735,327440,@115850 disappointed with Amazon service. they cancel my order without any information. Disgusting. It was a gift,@327440 You might have gotten one too about the same. I have shared your feedback with the concerned team. [2/2] ^HA,Tue Oct 17 19:41:02 +0000 2017,Tue Oct 17 19:50:31 +0000 2017,"873735,873733",873734,order_change_cancel
1738930,1738926,443512,@115821 @AmazonHelp  Mr Amazon fucking service i have purchase a blood machine till now i did not get my refund fuck,@443512 Did you happen to get in touch with our support team? If not you can get in touch here: https://t.co/rS49hgaADF. ^MN,Tue Nov 07 16:12:35 +0000 2017,Tue Nov 07 16:43:45 +0000 2017,1738926,1738930,return_refund_replacement
1738934,1738933,524853,"Last two @115830 late delivery, regardless of prime account status,mrs Steen. The first being left outside between litter bins. Poor!",@524853 Sorry to hear about the late deliveries! Please get in touch with us: https://t.co/JzP7hlA23B so we can get this sorted! ^KJ,Tue Nov 07 16:37:32 +0000 2017,Tue Nov 07 16:43:01 +0000 2017,1738933,1738934,delivery
1738936,1738938,524854,"@AmazonHelp Non, vous êtes la première personne que je contacte. Pouvez-vous me dire où les contacter svp ?","@524854 Vous pouvez contacter notre service client par téléphone, chat ou e-mail via le lien suivant : https://t.co/qzuu0dgDXz ^ME",Tue Nov 07 16:44:58 +0000 2017,Tue Nov 07 16:48:01 +0000 2017,1738938,1738936,payment_billing
1738958,1738956,274981,@AmazonHelp but not delivered. It's 2nd time happen. Can we believe on Amazon subscription? https://t.co/1ljRFBZjzp,@274981 Please don't provide your order details as we consider it personal information. Our twitter page is visible to public. 2/2^CB,Tue Nov 07 16:27:39 +0000 2017,Tue Nov 07 16:41:40 +0000 2017,"1738956,1738965",1738958,delivery
1738961,1738962,274981,@AmazonHelp what is the out come?,"@274981 We have sent correspondence to your registered email account with a resolution, kindly check. ^MJ",Thu Nov 09 08:31:25 +0000 2017,Thu Nov 09 08:50:54 +0000 2017,1738962,1738961,information_general
1738963,1738964,274981,@AmazonHelp this is not a solution. It is just say same thing but another way. 1 time not delivered &amp; 2 time late delivery ( may be deliver),@274981 I'm sorry to see you upset with our resolution. Reply to our correspondence for further clarifications &amp; updates. ^MJ,Thu Nov 09 09:20:49 +0000 2017,Thu Nov 09 09:47:00 +0000 2017,1738964,1738963,delivery
1738958,1738965,274981,@AmazonHelp but not delivered. It's 2nd time happen. Can we believe on Amazon subscription? https://t.co/1ljRFBZjzp,@274981 We would like to help you. Please share your details with us here: https://t.co/GIJyeYqKE0. We'll get in touch shortly.(1/2)^CB,Tue Nov 07 16:27:39 +0000 2017,Tue Nov 07 16:41:39 +0000 2017,"1738956,1738965",1738958,delivery
1738969,1738968,420471,@12339 @115850 @115821 @AmazonHelp @215765 really screwed up my order. Now I have to order again from my end coz @115850 won't reorder automatically! And some items are out of stock while the others prices have increased! Utter disappointment!,@420471 here : https://t.co/GIJyeYqKE0 and we'll reach out to you at the earliest. (2/2) ^AS,Tue Nov 07 16:05:13 +0000 2017,Tue Nov 07 16:41:38 +0000 2017,"1738968,1738970",1738969,payment_billing
1738977,1738976,524859,@115821 today is my sons birthday. Ordered his gift with 1 day delivery. Can I️ expedite it and receive it today?,"@524859 If your item hasn't shipped yet, we can review available options with you by phone or chat here: https://t.co/hApLpMlfHN ^AN",Tue Nov 07 16:23:59 +0000 2017,Tue Nov 07 16:28:00 +0000 2017,1738976,1738977,information_general
1738982,1738981,524860,@AmazonHelp I've tried but I can't contact them as I haven't revieved any tracking info and it looks like @6841 is a pointless resort as it's not bothered with in the slightest. I can't call them as they want the tracking number which I don't have.,@524860 Who was the seller of the item? Does is show Amazon or a different seller here: https://t.co/aaDyEz1VgE ^AD,Tue Nov 07 16:29:23 +0000 2017,Tue Nov 07 16:32:28 +0000 2017,1738981,1738982,order_status_tracking
1738984,1738983,524860,"@AmazonHelp Hi i recieved an email earlier saying my package was delivered but it hasn't. Nobody was at the house and nothing has been put through the door, nothing with the neighbors etc... So where's my package? It was supposed to be delivered by Hermes.","@524860 Oh goodness! Have you tried these steps: https://t.co/pAzZfdGop8? Keep us updated, Ryan! ^AB",Tue Nov 07 16:16:50 +0000 2017,Tue Nov 07 16:18:53 +0000 2017,1738983,1738984,delivery
1738969,1738970,420471,@12339 @115850 @115821 @AmazonHelp @215765 really screwed up my order. Now I have to order again from my end coz @115850 won't reorder automatically! And some items are out of stock while the others prices have increased! Utter disappointment!,@420471 Sorry for the experience with the delivery of your order. I'd like to look into this. Please fill in your details (1/2) ^AS,Tue Nov 07 16:05:13 +0000 2017,Tue Nov 07 16:41:00 +0000 2017,"1738968,1738970",1738969,payment_billing
1738990,1738992,511297,"@AmazonHelp Have already filled this up last evening. BTW, still haven't received my order.","@511297 Sorry to hear that, Peter. If you have filled up the details, you might have received an email correspondence from us. 1/2 ^HS",Tue Nov 07 23:37:32 +0000 2017,Tue Nov 07 23:46:51 +0000 2017,"1738992,1738993",1738990,delivery
1738990,1738993,511297,"@AmazonHelp Have already filled this up last evening. BTW, still haven't received my order.",@511297 Request you to reply to it with your concern and we'll look further into it.^ 2/2 ^HS,Tue Nov 07 23:37:32 +0000 2017,Tue Nov 07 23:46:27 +0000 2017,"1738992,1738993",1738990,delivery
1739012,1739011,524866,@AmazonHelp I have ordered 3 x anker 6ft cables that claim “not eligible for return” why is this? @231586,@524866 We'd like to help you out with the return! Please reach out to us by phone or chat here: https://t.co/JzP7hlA23B ^DD,Tue Nov 07 16:22:14 +0000 2017,Tue Nov 07 16:35:45 +0000 2017,"1739011,1739013",1739012,return_refund_replacement
1312480,1312482,426486,I have returned the product but i have not received my refund how pathetic team and service you have @115850 @AmazonHelp #poorservice https://t.co/HYlMA1mjsJ,@426486 Twitter is a social media platform we'll not be able to access any of your account/order details. Refund for the order 1/n ^SH,Fri Oct 27 06:11:38 +0000 2017,Fri Oct 27 06:22:00 +0000 2017,"1312479,1312481,1312482",1312480,return_refund_replacement
1739087,1739088,524872,@AmazonHelp How do I do that ?,@524872 At the bottom of the followup email you'll be presented with an optional survey. From here you can send feedback. ^TM,Tue Nov 07 16:52:41 +0000 2017,Tue Nov 07 16:58:00 +0000 2017,1739088,1739087,information_general
1739854,1739853,525030,@115850 Disgusted by ur services! Ur customer care agent CANCELLED my order WITHOUT my consent. Moreover order ws accepted WITHOUT stock!,@525030 your details here: https://t.co/cQVomR1pWz and we'll sort this for you at the earliest. 2/2 ^KH,Tue Nov 07 16:37:02 +0000 2017,Tue Nov 07 16:56:00 +0000 2017,"1739853,1739855",1739854,order_change_cancel
1739854,1739855,525030,@115850 Disgusted by ur services! Ur customer care agent CANCELLED my order WITHOUT my consent. Moreover order ws accepted WITHOUT stock!,@525030 I'm sorry about the unpleasant experience you've had. We'd like to understand more about this and assist. Kindly share1/2 ^KH,Tue Nov 07 16:37:02 +0000 2017,Tue Nov 07 16:56:00 +0000 2017,"1739853,1739855",1739854,order_change_cancel
1739889,1739887,186759,"@AmazonHelp Oui, on parle d'une livraison aujourd'hui. Mais bon, ça reste embêtant pour du Premium.","@186759 Rassurez-vous, nous allons remonter cela au service concerné afin que ça ne se reproduise plus ^ME",Tue Nov 07 16:35:11 +0000 2017,Tue Nov 07 16:47:00 +0000 2017,1739887,1739889,payment_billing
1739894,1739892,525037,@AmazonHelp trying to set up my echo and it wont connect to wifi... have tried all the troubleshoot suggestions but with no success :( #help,@525037 I'm sorry for the difficulty! We'd like to do some real-time troubleshooting with you. Please call: https://t.co/Y5jpI9gRhE ^MH,Tue Nov 07 16:38:49 +0000 2017,Tue Nov 07 16:46:30 +0000 2017,1739892,1739894,product_device_issue
1739896,1739897,525037,@AmazonHelp You call me service is unavailable and im unable to call the number. #Help,@525037 Please provide your phone number w/ us here: https://t.co/4sLFgikkZ5 &amp; select the 'Call me now' option to connect with an agent.^KP,Wed Nov 08 19:40:09 +0000 2017,Wed Nov 08 19:45:00 +0000 2017,1739897,1739896,information_general
1739898,1739899,525037,@AmazonHelp Ive tried that but it states its unavailable :(,@525037 I am very sorry about the misdirecting links previously provided. You can contact us directly here: https://t.co/JzP7hlA23B ^SK,Wed Nov 08 19:50:37 +0000 2017,Wed Nov 08 19:57:31 +0000 2017,1739899,1739898,information_general
1740735,1740733,525200,".@115821, 10 fraudulent charges on my account in a week &amp; no 1 can resolve the issue(s) Small business problems 💁🏻‍♂️",@525200 I'm sorry for the trouble with your account! Have you received any correspondence from our Account Specialists regarding this? ^SB,Sat Oct 28 23:28:38 +0000 2017,Sat Oct 28 23:43:27 +0000 2017,1740733,1740735,payment_billing
1740734,1740736,525200,"@AmazonHelp Yeah plenty of them, only to get another email notification from Amazon telling me of more fraudulent charges...",@525200 Thanks for that info! Have reached out to us by phone to make sure this is reported properly: https://t.co/jzvkhdlrK5? ^LR,Sun Oct 29 02:19:41 +0000 2017,Sun Oct 29 02:47:36 +0000 2017,1740736,1740734,payment_billing
1740740,1740741,525200,@AmazonHelp Mind you this is after $500 in charges already last weekend,@525200 A member of our team would like to look into this for you. Can you please provide your details here: https://t.co/2JQdjC8G5H? ^ST,Sun Oct 29 04:01:18 +0000 2017,Sun Oct 29 04:18:00 +0000 2017,1740741,1740740,payment_billing
1740749,1740748,525202,"Poxa @117086 , agora que ia comprar o Kindle já acabou a promoção. 😕 Passarei meu aniversário sem o Kindle. #ineedakindle",@525202 Olá Renan! Não fique triste! Fique de olho no nosso site e nas nossas redes sociais para novidades!  ^JJ,Sat Oct 28 23:34:40 +0000 2017,Sat Oct 28 23:42:02 +0000 2017,1740748,1740749,product_device_issue
1740770,1740768,525208,"@115830 And you don't have a dedicated PC application...
Why has your Prime Video division let things fall so far behind??","@525208 We're always looking for ways to improve! You can forward any feedback to us here, via email: https://t.co/JzP7hlA23B ^AG",Sat Oct 28 23:33:30 +0000 2017,Sat Oct 28 23:39:27 +0000 2017,1740768,1740770,product_device_issue
1740773,1740772,525209,"Just as an aside, what the hell have @115830 done to the Kindle App?! It's bloody awful, give me back my carousel!!",@525209 We are always looking for ways to improve! Please share your requests with our team at __email__  ^JP,Sat Oct 28 23:23:49 +0000 2017,Sat Oct 28 23:38:28 +0000 2017,1740772,1740773,product_device_issue
1740986,1740984,525267,@AmazonHelp Your representatives straight-up lied to me today. Where can I report this?,@525267 I am sorry to hear that. Without providing any account information can you tell me more about the issue? ^CH,Tue Nov 07 17:12:11 +0000 2017,Tue Nov 07 17:14:31 +0000 2017,1740984,1740986,customer_service_complaint
1740985,1740987,525267,"@AmazonHelp Yes, I got told completely false information about one of my orders, meaning I couldn't get it delivered today. Unacceptable.",@525267 I hate to hear that. Have you been provided an updated delivery date? ^AB,Tue Nov 07 17:14:56 +0000 2017,Tue Nov 07 17:17:00 +0000 2017,1740987,1740985,information_general
1741003,1741001,525267,I cannot believe that the @115830 chat representative actually flat-out lied to me today. So unacceptable.,@525267 I'm sorry for the poor experience! We'd like to help! Without account info. could you tell us more about what happened? ^TK,Tue Nov 07 17:09:59 +0000 2017,Tue Nov 07 17:13:31 +0000 2017,1741001,1741003,customer_service_complaint
1741008,1741004,525269,@AmazonHelp my Prime package still hasn't arrived for the second day in a row now. Unfair considering I paid for a next day service?,@525269 So sorry to hear this! What is the current status of your parcel? You can check here: https://t.co/aaDyEz1VgE ^MW,Tue Nov 07 17:11:02 +0000 2017,Tue Nov 07 17:13:31 +0000 2017,"1741004,1741012,1741013",1741008,shipping_delivery_options
1741010,1741011,525269,"@AmazonHelp Resolved with a refund and promise of a gift card, thanks.",@525269 So glad to hear that! Let us know if we can be of any further assistance- we're always here for you! ^BL,Tue Nov 07 18:05:33 +0000 2017,Tue Nov 07 18:07:49 +0000 2017,1741011,1741010,return_refund_replacement
1741020,1741019,525270,"Hey @115850 why have you cancelled my order? 😡
Order number: 404-6296425-8499511",@525270 Please don't provide your order details as we consider it personal info. Our twitter page is visible to public. 2/2^CB,Tue Nov 07 16:02:28 +0000 2017,Tue Nov 07 16:29:30 +0000 2017,"1741019,1741021",1741020,order_change_cancel
1741031,1741029,525274,"Hi @AmazonHelp my dad is upset that his Despicable Me 3 DVD hasn’t been dispatched although it was supposed to come yesterday, please advise https://t.co/wj9heaGX1Y",@525274 I'm sorry he hasn't received his DVD! We'd like to take a closer look! Please reach out to us here: https://t.co/hApLpMlfHN ^ME,Tue Nov 07 17:05:38 +0000 2017,Tue Nov 07 17:09:56 +0000 2017,"1741029,1741033,1741034",1741031,product_device_issue
1741052,1741051,525279,Im waiting for my order to get delivereddd ... it’s 6 pm... what is amazon doing,"@525279 I understand that waiting can be rough! Deliveries can run until 21:00 hrs, so let us know if you do not receive it by then! ^FR",Tue Nov 07 17:04:04 +0000 2017,Tue Nov 07 17:06:28 +0000 2017,1741051,1741052,information_general
1741061,1741060,133008,"@AmazonHelp had two PRIME delivery items coming today, one was thrown through an open window and the other one has now switched to 7-9th delivery.
What exactly am I paying for? Second time I've had a non-delivery PRIME order in two/three weeks.",@133008 Oh no! Sorry for the poor delivery experience! Please contact us here:https://t.co/JzP7hlA23B so we can resolve this for you! ^AD,Tue Nov 07 16:56:48 +0000 2017,Tue Nov 07 17:01:43 +0000 2017,1741060,1741061,shipping_delivery_options
1741073,1741072,463473,@AmazonHelp can i send amazon pay balance to my friends wallet?,@463473 Currently it isn't possible to transfer funds form your Amazon Pay balance to a different Amazon Pay balance account. ^PJ,Tue Nov 07 16:35:05 +0000 2017,Tue Nov 07 17:00:02 +0000 2017,1741072,1741073,payment_billing
1735400,1741647,337983,"@115850 I didn't Check email, however i reported twice to customer care team members..","@337983 Thank you for keeping us posted, Manyu. Kindly revert to the email sent for any clarifications on this. ^KS",Tue Oct 17 19:51:56 +0000 2017,Tue Oct 17 20:12:00 +0000 2017,1741647,1735400,customer_service_complaint
1741673,1741672,431434,@AmazonHelp Details shared. Please expedite resolution ASAP or issue a full refund!,@431434 Thank for the confirmation. We'll check and get back to you at the earliest possible. ^RI,Tue Nov 07 17:00:14 +0000 2017,Tue Nov 07 17:27:30 +0000 2017,1741672,1741673,return_refund_replacement
1741679,1741677,525432,"@AmazonHelp Esta vez fue una bomba portátil para bicicleta, pero he comprado muchas cosas con n mi Amazon prime 🤗🤗","@525432 😱Cuéntanos, ¿que tan fan eres a las compras en línea, cuantos pedido has hecho? 🛒 ^MB",Tue Nov 07 16:31:27 +0000 2017,Tue Nov 07 17:27:00 +0000 2017,1741677,1741679,order_status_tracking
1741683,1741685,379533,@AmazonHelp Finally received the defected and broken product with totally broken outer box. Refund requested. Mail already sent.,"@379533 Further, I'll ensure to share your comments internally to work on. (2/2) ^CB",Wed Oct 18 13:42:40 +0000 2017,Wed Oct 18 14:54:32 +0000 2017,"1741685,1741686",1741683,return_refund_replacement
1741683,1741686,379533,@AmazonHelp Finally received the defected and broken product with totally broken outer box. Refund requested. Mail already sent.,@379533 We apologize for the situation. You can leave a packaging feedback here ; https://t.co/lvha47jKgQ. (1/2) ^CB,Wed Oct 18 13:42:40 +0000 2017,Wed Oct 18 14:54:00 +0000 2017,"1741685,1741686",1741683,return_refund_replacement
1741690,1741692,525433,"@AmazonHelp 171-6846434-7808317 order no this and this
403-4187109-7773952. And for further details try to awake your customer support staff.","@525433 Please don't provide your order details, we consider it to be personal info. Our page is visible to the public. (2/2) ^MO",Tue Nov 07 17:34:06 +0000 2017,Tue Nov 07 17:43:36 +0000 2017,"1741692,1741693",1741690,order_status_tracking
1741690,1741693,525433,"@AmazonHelp 171-6846434-7808317 order no this and this
403-4187109-7773952. And for further details try to awake your customer support staff.",@525433 We'd like to understand this better. Write to us here: https://t.co/beaaDm0muc and we'll get in touch with you soon. (1/2) ^MO,Tue Nov 07 17:34:06 +0000 2017,Tue Nov 07 17:43:36 +0000 2017,"1741692,1741693",1741690,order_status_tracking
1450085,1741696,456487,@115850 the pick up was re-scheduled on 06-11-2017 but again none turned up. please ensure pick up immediately since return expires on 11-11-2017,@456487 Apologies for the miss. Kindly share your insight and reply to the email sent by out team. We'll check and fix it for you.^RI,Tue Nov 07 16:59:22 +0000 2017,Tue Nov 07 17:26:03 +0000 2017,1741696,1450085,return_refund_replacement
1741702,1741699,525436,@115830 Hello can you help about a payment being taken twice for an order,"@525436 Hi, we can't access your account from here. Is one of the charges pending/processing? This may help: https://t.co/LT5xmY7YIR ^PF",Tue Nov 07 17:19:05 +0000 2017,Tue Nov 07 17:25:31 +0000 2017,1741699,1741702,payment_billing
1741708,1741706,525438,has amazon changed their return process? both the items in my order are defective &amp; I have to pay for the return postage...,"@525438 Just for clarification, were these items sold/fulfilled by a third-party seller or Amazon: https://t.co/aaDyEz1VgE? ^WM",Tue Nov 07 17:21:36 +0000 2017,Tue Nov 07 17:25:01 +0000 2017,1741706,1741708,return_refund_replacement
1741707,1741709,525438,@AmazonHelp both fulfilled by Amazon but sold by 3rd party (cable matters &amp; mystery). return label says Amazon customer returns,@525438 Please phone or chat with us so we can review options with you here: https://t.co/JzP7hlA23B ^AN,Tue Nov 07 17:26:44 +0000 2017,Tue Nov 07 17:34:00 +0000 2017,1741709,1741707,return_refund_replacement
